128|Arras|France|Ecole Lafontaine|50.283|2.733|2008-05-23|100|65.4|29.416666666667|29.423|33.1846861062154|33.1846861062154|3.30117215596224
129|Allahabad|India|National science Academy|25.45|81.833|2008-06-06|60|3|2.85|2.862|2.86240522611175|2.86240522611175|0.026279210363569
130|Allahabad|India|National science Academy|25.45|81.833|2008-06-16|59|2.4|2.3166666666667|2.329|2.32939153090382|2.32939153090382|0.195156615309788
131|Lafrançaise|France|Collège Antonin Perbosc|44.127|1.238|2008-06-03|100|39.7|21.666666666667|21.667|21.6530776305304|21.6530776305304|0.269808738787678
132|Lafrançaise|France|Collège Antonin Perbosc|44.127|1.238|2008-06-09|100|38.6|21.1|21.107|21.1065882880841|21.1065882880841|0.161722768582887
133|Lafrançaise|France|Collège Antonin Perbosc|44.127|1.238|2008-06-10|100|38.4|21|21.007|21.0067894307719|21.0067894307719|0.175833310592914
134|Lafrançaise|France|Collège Antonin Perbosc|44.127|1.238|2008-06-16|100|38|20.8|20.807|20.8067910127112|20.8067910127112|0.004443902882834
135|Beloeil|Canada|Ecole Le Tournesol|45.583|-73.2|2008-06-16|15|6|21.8|21.801|21.8014094863518|21.8014094863518|0.46582542924223
136|Cluj Napoca|Romania|Colegiul Tehnic de Comunicatii Augustin Maior|46.767|23.6|2008-06-09|100|44|23.733333333333|23.749|23.7494944928668|23.7494944928668|0.15881656380019
137|Cluj Napoca|Romania|Colegiul Tehnic de Comunicatii Augustin Maior|46.767|23.6|2008-06-10|100|43.7|23.6|23.605|23.6053278744637|23.6053278744637|0.217294866901113
138|Cluj Napoca|Romania|Colegiul Tehnic de Comunicatii Augustin Maior|46.767|23.6|2008-06-16|100|38|20.8|20.807|20.8067910127112|20.8067910127112|2.64444390288283
139|Adelaide|Australia|Sowerbutts home school|-34.867|138.667|2008-06-16|100|-169|59.383333333333|59.387|-59.3865189788341|-59.3865189788341|1.20375389442813
140|Arras|France|Ecole Lafontaine|50.283|2.733|2008-06-09|100|53.3|28.05|28.058|28.0576157309561|28.0576157309561|0.633304674289114
141|Arras|France|Ecole Lafontaine|50.283|2.733|2008-06-16|100|50.7|26.883333333333|26.885|26.885008327079|26.885008327079|0.082226588515034
142|Pleiku|Vietnam|HAAC|13.983|108|2008-06-09|126|-23|9.6666666666667|10.345|-10.3448574814752|-10.3448574814752|1.46916853814219
143|Pujato|Argentina|Escuela Primaria Nº 1345|-33.017|-61.05|2008-06-09|100|-143|55.033333333333|55.035|-55.0348792264665|-55.0348792264665|0.840809716866517
144|Xewkija|Malta|Rosa Magro primary school|36.033|14.317|2008-06-09|100|22|12.4|12.407|12.4074185274007|12.4074185274007|0.766892529266286
145|Cluj Napoca|Romania|Colegiul Tehnic de Comunicatii Augustin Maior|46.767|23.6|2008-07-26|12.5|6.56|27|27.69|27.6904888988974|27.6904888988974|0.48271851874998
146|Meerut|India|NAS Inter College|28.983|77.717|2008-07-26|12.5|2.2|9.9666666666667|9.982|9.98182928773317|9.98182928773317|0.558058907585753
147|Arras|France|Ecole Lafontaine|50.283|2.733|2008-08-25|12.5|10.2|39.2|39.214|39.2144451353025|39.2144451353025|0.409094487262387
148|Panamá city|Panamá||8.533|-80.783|2008-08-25|12.5|0|0|0|0|0|2.12646037743512
149|Beloeil|Canada|Ecole Le Tournesol|45.583|-73.2|2008-09-22|15|16.5|47.716666666667|47.726|47.7263109939063|47.7263109939063|1.9421141973422
150|Caluire|France|Collège Charles Senard|45.783|4.833|2008-09-22|100|102|45.566666666667|45.567|45.5672664098579|45.5672664098579|0.416930386706206
151|Caseros|Argentina|Escuela ESB 5|-34.6|-58.567|2008-09-22|100|-74|34.5||-36.5014411205063|-36.5014411205063|2.1026379170704
152|Cluj Napoca|Romania|Colegiul Tehnic de Comunicatii Augustin Maior|46.767|23.6|2008-09-22|100|105.4|46.5|46.506|46.5059686300141|46.5059686300141|0.462228166550005
153|Cluj Napoca|Romania|Colegiul Tehnic de Comunicatii Augustin Maior|46.767|23.6|2008-09-23|100|107.5|47.066666666667|47.07|47.0700306530411|47.0700306530411|0.300500443031837
154|New Delhi|India|Rukmini Devi public school|28.7|77.133|2008-09-22|19.7|10.7|28.5|28.508|28.5084736940861|28.5084736940861|0.392723102478005
155|Gorakhpur|India|Deen Dayal Upadhyay|26.75|83.383|2008-09-09|98|40|22.2|22.203|22.2034785320574|22.2034785320574|0.444944959413864
156|Lafrançaise|France|Collège Antonin Perbosc|44.127|1.238|2008-09-22|100|96.5|43.966666666667|43.98|43.9795723904588|43.9795723904588|0.348624406105309
157|Lafrançaise|France|Collège Antonin Perbosc|44.127|1.238|2008-09-23|100|97.5|44.266666666667|44.275|44.2747757009408|44.2747757009408|0.455755395132137
